Fecha;Portafolio;ASSETCLASS;Numtit;Titulo; Nominal ; VPNOrigen ; VPNLocal 
28/02/2019;CESANTIACP;LIQUIDEZ;3195;FONDORDI; 441 ; 1.252.546.583 ; 1.252.546.583 
28/02/2019;CESANTIACP;LIQUIDEZ;3196;FONDORDI; 18 ; 50.179.928 ; 50.179.928 
28/02/2019;CESANTIACP;BONOS FIJOS;3197;CDTFIJO; 14.000.000.000 ; 14.065.520.000 ; 14.065.520.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3198;CDTIPC; 4.000.000.000 ; 4.095.400.000 ; 4.095.400.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3203;CDTIPC365; 9.000.000.000 ; 9.038.610.000 ; 9.038.610.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3206;CDTIBR360; 5.000.000.000 ; 5.000.850.000 ; 5.000.850.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3208;CDTFIJO; 2.000.000.000 ; 2.007.800.000 ; 2.007.800.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3209;CDTIPC; 5.000.000.000 ; 5.045.850.000 ; 5.045.850.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3210;BCLI01139D06; 7.500.000.000 ; 7.749.675.000 ; 7.749.675.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3212;CDTIBR360; 2.500.000.000 ; 2.500.800.000 ; 2.500.800.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3215;CDTIBR360; 5.000.000.000 ; 5.004.000.000 ; 5.004.000.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3216;BFCH1099C10; 14.000.000.000 ; 14.264.320.000 ; 14.264.320.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3217;BISG1099A10; 12.000.000.000 ; 12.816.360.000 ; 12.816.360.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3218;CDTFIJO; 8.000.000.000 ; 8.062.880.000 ; 8.062.880.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3219;CDTFIJO; 2.000.000.000 ; 2.046.300.000 ; 2.046.300.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3220;CDTFIJO; 5.000.000.000 ; 5.048.750.000 ; 5.048.750.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3221;CDTIBR360; 14.000.000.000 ; 14.047.740.000 ; 14.047.740.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3222;CDTIBR360; 5.000.000.000 ; 5.004.450.000 ; 5.004.450.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3223;CDTIBR360; 3.000.000.000 ; 3.010.230.000 ; 3.010.230.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3224;CDTFIJO; 4.500.000.000 ; 4.548.510.000 ; 4.548.510.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3225;CDTFIJO; 2.000.000.000 ; 2.009.360.000 ; 2.009.360.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3226;CDTIBR360; 8.000.000.000 ; 8.012.480.000 ; 8.012.480.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3227;CDTIPC365; 4.000.000.000 ; 4.026.560.000 ; 4.026.560.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3228;CDTIPC365; 5.000.000.000 ; 5.037.650.000 ; 5.037.650.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3316;BBCX09129B24; 3.000.000.000 ; 3.076.890.000 ; 3.076.890.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3317;CDTFIJO; 2.000.000.000 ; 1.999.260.000 ; 1.999.260.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3318;CDTIPC; 2.000.000.000 ; 2.013.080.000 ; 2.013.080.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3319;CDTIBR360; 3.500.000.000 ; 3.506.615.000 ; 3.506.615.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3320;BDVI05139C84; 2.500.000.000 ; 2.622.200.000 ; 2.622.200.000 
28/02/2019;CESANTIACP;LIQUIDEZ;3321;FONDORDI; 6 ; 17.000.000 ; 17.000.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3322;CDTIPC365; 2.500.000.000 ; 2.556.025.000 ; 2.556.025.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3237;CDTIBR360; 5.000.000.000 ; 5.021.250.000 ; 5.021.250.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3238;BFCH1099C10; 1.500.000.000 ; 1.528.320.000 ; 1.528.320.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3239;CDTIBR360; 5.000.000.000 ; 5.022.750.000 ; 5.022.750.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3241;CDTIBR360; 5.000.000.000 ; 5.022.950.000 ; 5.022.950.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3242;CDTFIJO; 2.500.000.000 ; 2.564.800.000 ; 2.564.800.000 
28/02/2019;CESANTIACP;LIQUIDEZ;3243;FONDORDI; 1.945.669 ; 15.038.811.517 ; 15.038.811.517 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3244;CDTIBR360; 3.500.000.000 ; 3.516.275.000 ; 3.516.275.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3245;CDTFIJO; 2.000.000.000 ; 2.009.360.000 ; 2.009.360.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3246;CDTIPC; 8.000.000.000 ; 8.027.920.000 ; 8.027.920.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3247;CDTIPC; 3.000.000.000 ; 3.010.050.000 ; 3.010.050.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3248;BDVI07149C60; 5.000.000.000 ; 5.080.300.000 ; 5.080.300.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3249;BCHB01139B6; 4.500.000.000 ; 4.626.945.000 ; 4.626.945.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3250;BSIS01149C06; 8.000.000.000 ; 8.155.600.000 ; 8.155.600.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3252;CDTIPC365; 5.000.000.000 ; 5.055.950.000 ; 5.055.950.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3253;BDVI06149C60; 4.000.000.000 ; 4.023.120.000 ; 4.023.120.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3254;CDTFIJO; 6.000.000.000 ; 6.046.800.000 ; 6.046.800.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3255;CDTFIJO; 5.000.000.000 ; 5.039.000.000 ; 5.039.000.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3256;CDTIBR360; 5.000.000.000 ; 5.004.000.000 ; 5.004.000.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3257;CDTFIJO; 4.000.000.000 ; 4.028.600.000 ; 4.028.600.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3260;CDTFIJO; 20.000.000.000 ; 20.049.600.000 ; 20.049.600.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3261;CDTFIJO365; 5.000.000.000 ; 5.010.900.000 ; 5.010.900.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3263;CDTIBR360; 16.000.000.000 ; 16.108.320.000 ; 16.108.320.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3264;CDTIPC365; 2.000.000.000 ; 2.009.760.000 ; 2.009.760.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3267;CDTFIJO; 2.000.000.000 ; 2.339.100.000 ; 2.339.100.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3268;CDTIPC365; 1.000.000.000 ; 1.014.420.000 ; 1.014.420.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3269;CDTIPC365; 1.000.000.000 ; 1.013.450.000 ; 1.013.450.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3270;CDTIPC365; 1.000.000.000 ; 1.012.850.000 ; 1.012.850.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3271;CDTFIJO365; 1.500.000.000 ; 1.533.810.000 ; 1.533.810.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3272;CDTIBR360; 500.000.000 ; 500.900.000 ; 500.900.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3273;CDTIBR360; 1.000.000.000 ; 1.003.550.000 ; 1.003.550.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3275;CDTIPC365; 3.000.000.000 ; 3.032.790.000 ; 3.032.790.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3276;CDTIBR360; 20.000.000.000 ; 20.086.600.000 ; 20.086.600.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3277;CDTDTF; 7.500.000.000 ; 7.521.000.000 ; 7.521.000.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3278;CDTFIJO; 4.000.000.000 ; 4.024.800.000 ; 4.024.800.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3279;CDTIBR360; 10.000.000.000 ; 10.030.100.000 ; 10.030.100.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3280;CDTDTF; 12.000.000.000 ; 12.086.040.000 ; 12.086.040.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3283;CDTFIJO; 20.000.000.000 ; 20.037.200.000 ; 20.037.200.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3284;CDTFIJO; 10.000.000.000 ; 10.020.900.000 ; 10.020.900.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3285;CDTFIJO; 10.000.000.000 ; 10.019.500.000 ; 10.019.500.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3286;CDTDTF365; 4.000.000.000 ; 4.028.000.000 ; 4.028.000.000 
28/02/2019;CESANTIACP;LIQUIDEZ;3287;FONDORDI; 1.786.381 ; 32.060.678.403 ; 32.060.678.403 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3288;CDTIPC; 15.000.000.000 ; 15.357.750.000 ; 15.357.750.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3289;CDTIBR360; 9.500.000.000 ; 9.543.130.000 ; 9.543.130.000 
28/02/2019;CESANTIACP;LIQUIDEZ;3290;FONDORDI; 268 ; 8.126.659 ; 8.126.660 
28/02/2019;CESANTIACP;LIQUIDEZ;3291;FONDORDI; 2.099 ; 5.963.916.429 ; 5.963.916.429 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3292;CDTIPC365; 17.000.000.000 ; 17.087.550.000 ; 17.087.550.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3293;CDTFIJO; 10.000.000.000 ; 10.021.500.000 ; 10.021.500.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3294;CDTIBR360; 15.000.000.000 ; 15.067.950.000 ; 15.067.950.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3295;CDTIBR360; 5.500.000.000 ; 5.508.800.000 ; 5.508.800.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3296;BLGC05149D5; 7.000.000.000 ; 7.096.040.000 ; 7.096.040.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3297;CDTIPC; 6.500.000.000 ; 6.535.750.000 ; 6.535.750.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3298;CDTDTF; 15.000.000.000 ; 15.177.600.000 ; 15.177.600.000 
28/02/2019;CESANTIACP;BONOS INFLACIÓN;3299;CDTIPC365; 6.000.000.000 ; 6.022.860.000 ; 6.022.860.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3300;CDTDTF; 5.000.000.000 ; 5.059.200.000 ; 5.059.200.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3301;CDTDTF; 3.000.000.000 ; 3.046.710.000 ; 3.046.710.000 
28/02/2019;CESANTIACP;BONOS FIJOS;3302;CDTFIJO365; 10.000.000.000 ; 10.249.400.000 ; 10.249.400.000 
28/02/2019;CESANTIACP;BONOS TASA INTERÉS;3303;CDTIBR360; 13.000.000.000 ; 13.039.130.000 ; 13.039.130.000 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;16103;ETF HORIZONS; 4.548.456 ; 63.528.284.952 ; 63.528.284.952 
28/02/2019;CESANTIAS;LIQUIDEZ;16104;CTABBHGBP; 600.549 ; 600.549 ; 2.457.953.810 
28/02/2019;CESANTIAS;LIQUIDEZ;16105;FONDORDI; 319 ; 9.666.144 ; 9.666.144 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16106;YUSD15032029; 5.000.000 ; 5.197.750 ; 15.995.295.963 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;16109;BDVI6199C120; 10.000.000.000 ; 9.990.100.000 ; 9.990.100.000 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16110;YUSD15032029; 500.000 ; 519.775 ; 1.599.529.596 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16112;YUSD25042027; 1.000.000 ; 1.000.490 ; 3.078.857.902 
28/02/2019;CESANTIAS;CORPORATIVOS EXTERIOR;16114;BBVACO300922; 4.500.000 ; 4.956.525 ; 15.252.962.209 
28/02/2019;CESANTIAS;FCP;16115;FONDCAPEXTUS; 3.176 ; 65.000 ; 200.027.750 
28/02/2019;CESANTIAS;FCP;16116;FCP_N2 43; 1.313 ; 14.252.044 ; 14.252.044 
28/02/2019;CESANTIAS;LIQUIDEZ;16118;FONDORDI; 165.098 ; 5.000.607.333 ; 5.000.607.333 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;16119;CDTIPC; 30.000.000.000 ; 29.946.300.000 ; 29.946.300.000 
28/02/2019;CESANTIAS;SOBERANOS DESARROLLADOS;16122;T_BILL _B; 2.500.000 ; 2.494.375 ; 7.676.064.906 
28/02/2019;CESANTIAS;LIQUIDEZ;15917;FONDORDI; 6.486 ; 187.724.308 ; 187.724.308 
28/02/2019;CESANTIAS;LIQUIDEZ;15918;FONDORDI; 214 ; 606.691.744 ; 606.691.744 
28/02/2019;CESANTIAS;LIQUIDEZ;15919;FONDORDI; 16.215 ; 291.016.406 ; 291.016.406 
28/02/2019;CESANTIAS;RV DESARROLLADOS;15921;INGSAJH; 32.176 ; 367.195.593 ; 10.202.434.087 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;15922;TRAGSA011128; 3.000.000 ; 3.222.360 ; 9.916.329.546 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15927;CDTIPC; 3.000.000.000 ; 3.080.910.000 ; 3.080.910.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15930;CDTFIJO; 26.000.000.000 ; 27.583.920.000 ; 27.583.920.000 
28/02/2019;CESANTIAS;FCP;15931;FCP_4GCAF08; 109.373.559 ; 1.044.425.611 ; 1.044.425.611 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;15945;COLCAP; 200.000 ; 3.057.400.000 ; 3.057.400.000 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;15946;COLCAP; 100.000 ; 1.528.700.000 ; 1.528.700.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15948;BLGC05149D10; 15.000.000.000 ; 15.911.850.000 ; 15.911.850.000 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;15964;COLCAP; 3.000 ; 45.861.000 ; 45.861.000 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;15965;COLCAP; 147.000 ; 2.247.189.000 ; 2.247.189.000 
28/02/2019;CESANTIAS;BONOS TASA INTERÉS;15969;CDTIBR360; 8.500.000.000 ; 8.507.565.000 ; 8.507.565.000 
28/02/2019;CESANTIAS;CORPORATIVOS EXTERIOR;15973;BBPER010423; 1.250.000 ; 1.293.613 ; 3.980.898.427 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15985;BCHB01139B6; 400.000.000 ; 411.284.000 ; 411.284.000 
28/02/2019;CESANTIAS;LIQUIDEZ;16002;FONDORDI; 17.508 ; 530.296.139 ; 530.296.139 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;16003;COLCAP; 200.000 ; 3.057.400.000 ; 3.057.400.000 
28/02/2019;CESANTIAS;CORPORATIVOS EXTERIOR;16009;BBVACO210425; 5.000.000 ; 5.146.300 ; 15.836.966.305 
28/02/2019;CESANTIAS;CORPORATIVOS EXTERIOR;16012;BCOBBC260822; 1.000.000 ; 1.043.880 ; 3.212.384.118 
28/02/2019;CESANTIAS;LIQUIDEZ;16021;FONDORDI; 554.513 ; 2.690.310.432 ; 2.690.310.432 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;16025;BCLP02119FS; 7.847.000.000 ; 8.519.487.900 ; 8.519.487.900 
28/02/2019;CESANTIAS;ACCIONES COLOMBIA;16034;ETF HORIZONS; 243.750 ; 3.404.456.250 ; 3.404.456.250 
28/02/2019;CESANTIAS;BONOS FIJOS;16041;CDTFIJO; 500.000.000 ; 508.685.000 ; 508.685.000 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16044;YUSD30180141; 2.500.000 ; 2.863.250 ; 8.811.222.388 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16045;YUSD150645; 1.800.000 ; 1.827.252 ; 5.623.093.942 
28/02/2019;CESANTIAS;LIQUIDEZ;16046;FONDORDI; 590 ; 17.875.847 ; 17.875.847 
28/02/2019;CESANTIAS;BONOS FIJOS;16053;CDTFIJO; 500.000.000 ; 521.890.000 ; 521.890.000 
28/02/2019;CESANTIAS;D PUB INFLACIÓN;16061;TUVT11170327; 30.000.000 ; 31.411.500 ; 8.240.090.843 
28/02/2019;CESANTIAS;BONOS FIJOS;16063;CDTFIJO; 27.000.000.000 ; 28.028.430.000 ; 28.028.430.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;16064;CDTIPC; 9.500.000.000 ; 9.552.250.000 ; 9.552.250.000 
28/02/2019;CESANTIAS;RV DESARROLLADOS;16067;ETFSPY; 393.950 ; 109.785.986 ; 337.849.904.017 
28/02/2019;CESANTIAS;FCP;16068;FCP_N2 35; 18.552 ; 201.444.563 ; 201.444.563 
28/02/2019;CESANTIAS;FCP;16069;FCP_N2 36; 12.309 ; 133.656.377 ; 133.656.377 
28/02/2019;CESANTIAS;FCP;16070;FONDCAPEXTEU; 80.139 ; 1.103.322 ; 3.876.082.756 
28/02/2019;CESANTIAS;FCP;16071;FONDCAPEXTUS; 61.999 ; 1.627.288 ; 5.007.735.548 
28/02/2019;CESANTIAS;FCP;16072;FONDCAPEXTUS; 347.287 ; 6.814.557 ; 20.970.777.997 
28/02/2019;CESANTIAS;FCP;16073;FONDCAPEXTUS; 47.780 ; 1.092.455 ; 3.361.867.772 
28/02/2019;CESANTIAS;REAL ESTATE;16074;FONDCAPEXTUS; 378.486 ; 5.872.184 ; 18.070.766.294 
28/02/2019;CESANTIAS;REAL ESTATE;16075;FONDCAPEXTUS; 232.364 ; 3.155.166 ; 9.709.550.736 
28/02/2019;CESANTIAS;FCP;16076;FONDCAPEXTUS; 31.544 ; 645.649 ; 1.986.887.315 
28/02/2019;CESANTIAS;FCP;16077;FONDCAPEXTUS; 51.789 ; 533.462 ; 1.641.647.935 
28/02/2019;CESANTIAS;FCP;16078;FONDCAPEXTUS; 33.296 ; 584.624 ; 1.799.093.933 
28/02/2019;CESANTIAS;FCP;16079;FONDCAPEXTUS; 181.946 ; 4.139.925 ; 12.739.997.183 
28/02/2019;CESANTIAS;FCP;16080;FONDCAPEXTUS; 143.650 ; 2.040.870 ; 6.280.470.564 
28/02/2019;CESANTIAS;FCP;16081;FONDCAPEXTUS; 72.904 ; 1.885.514 ; 5.802.386.508 
28/02/2019;CESANTIAS;D PUB FIJA;16083;TFIT08261125; 8.500.000.000 ; 8.604.720.000 ; 8.604.720.000 
28/02/2019;CESANTIAS;D PUB FIJA;16084;TFIT16180930; 35.000.000.000 ; 38.538.500.000 ; 38.538.500.000 
28/02/2019;CESANTIAS;D PUB FIJA;16085;TFIT16240724; 288.260.900.000 ; 357.769.250.817 ; 357.769.250.817 
28/02/2019;CESANTIAS;D PUB FIJA;16086;TFIT16280428; 38.000.000.000 ; 38.235.220.000 ; 38.235.220.000 
28/02/2019;CESANTIAS;D PUB FIJA;16087;TFIT16300632; 103.000.000.000 ; 107.439.300.000 ; 107.439.300.000 
28/02/2019;CESANTIAS;D PUB INFLACIÓN;16088;TUVT10100321; 983.000.000 ; 1.053.638.380 ; 276.398.006.038 
28/02/2019;CESANTIAS;D PUB INFLACIÓN;16089;TUVT11070525; 395.000.000 ; 423.886.350 ; 111.196.919.314 
28/02/2019;CESANTIAS;D PUB INFLACIÓN;16090;TUVT20040435; 225.000.000 ; 264.114.000 ; 69.284.286.101 
28/02/2019;CESANTIAS;D PUB INFLACIÓN;16091;TUVT20250333; 170.000.000 ; 163.550.200 ; 42.903.666.025 
28/02/2019;CESANTIAS;D PUB INFLACIÓN;16092;TUVT27230223; 496.621.000 ; 541.798.612 ; 142.128.512.947 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16093;YUSD12072021; 4.500.000 ; 4.635.630 ; 14.265.455.981 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;16094;YUSD28012026; 3.500.000 ; 3.623.760 ; 11.151.577.836 
28/02/2019;CESANTIAS;RV EMERGENTE;16095;ETF EWZ; 37.000 ; 1.591.000 ; 4.896.063.850 
28/02/2019;CESANTIAS;CORPORATIVOS EXTERIOR;16096;BBCOL21USD; 5.000.000 ; 5.309.900 ; 16.340.420.765 
28/02/2019;CESANTIAS;FCP;16097;FONDCAPEXTUS; 2.072 ; 19.499 ; 60.005.248 
28/02/2019;CESANTIAS;FCP;16098;FCP_4GCAF09; 20.395.571 ; 194.760.572 ; 194.760.572 
28/02/2019;CESANTIAS;RV EMERGENTE;16100;ETFEM; 78.000 ; 3.310.320 ; 10.187.013.252 
28/02/2019;CESANTIAS;RV EMERGENTE;16102;ETFEM; 75.000 ; 3.183.000 ; 9.795.205.050 
28/02/2019;CESANTIAS;BONOS FIJOS;15547;CDTFIJO; 3.000.000.000 ; 3.109.710.000 ; 3.109.710.000 
28/02/2019;CESANTIAS;BONOS TASA INTERÉS;15549;CDTIBR360; 5.000.000.000 ; 5.025.650.000 ; 5.025.650.000 
28/02/2019;CESANTIAS;BONOS TASA INTERÉS;15558;CDTIBR360; 3.000.000.000 ; 3.005.460.000 ; 3.005.460.000 
28/02/2019;CESANTIAS;BONOS TASA INTERÉS;15559;CDTIBR360; 8.000.000.000 ; 8.056.880.000 ; 8.056.880.000 
28/02/2019;CESANTIAS;BONOS TASA INTERÉS;15562;CDTIBR360; 2.000.000.000 ; 2.013.820.000 ; 2.013.820.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15578;CDTIPC; 1.000.000.000 ; 1.007.960.000 ; 1.007.960.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15581;CDTIPC; 6.000.000.000 ; 6.027.600.000 ; 6.027.600.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15588;CDTFIJO; 2.000.000.000 ; 2.016.260.000 ; 2.016.260.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15590;CDTIPC; 1.500.000.000 ; 1.504.830.000 ; 1.504.830.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15597;CDTIPC365; 3.000.000.000 ; 3.040.350.000 ; 3.040.350.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15604;CDTFIJO; 3.000.000.000 ; 3.092.610.000 ; 3.092.610.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15605;CDTIPC; 2.000.000.000 ; 2.047.700.000 ; 2.047.700.000 
28/02/2019;CESANTIAS;BONOS TASA INTERÉS;15608;CDTIBR360; 3.000.000.000 ; 3.013.200.000 ; 3.013.200.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15610;CDTIPC365; 500.000.000 ; 502.530.000 ; 502.530.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15625;CDTFIJO; 100.000.000 ; 101.310.000 ; 101.310.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15633;CDTFIJO; 1.000.000.000 ; 1.010.640.000 ; 1.010.640.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15634;CDTIPC365; 5.000.000.000 ; 5.121.750.000 ; 5.121.750.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15635;CDTIPC365; 3.000.000.000 ; 3.038.880.000 ; 3.038.880.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15639;CDTIPC365; 2.000.000.000 ; 2.029.920.000 ; 2.029.920.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15644;CDTFIJO; 3.000.000.000 ; 3.031.920.000 ; 3.031.920.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15647;BDVI06149C60; 5.500.000.000 ; 5.531.790.000 ; 5.531.790.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15650;BLGC05149D5; 6.500.000.000 ; 6.589.180.000 ; 6.589.180.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15652;BBCB03119D8; 3.500.000.000 ; 3.564.575.000 ; 3.564.575.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15656;CDTFIJO; 2.000.000.000 ; 2.018.500.000 ; 2.018.500.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15658;CDTFIJO; 3.000.000.000 ; 3.043.590.000 ; 3.043.590.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15661;BCOS517SE002; 22.000.000.000 ; 22.349.360.000 ; 22.349.360.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15663;CDTIPC365; 500.000.000 ; 502.105.000 ; 502.105.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15665;CDTIPC365; 5.000.000.000 ; 5.068.350.000 ; 5.068.350.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15670;CDTFIJO; 5.000.000.000 ; 5.025.650.000 ; 5.025.650.000 
28/02/2019;CESANTIAS;LIQUIDEZ;15673;FONDORDI; 1.846 ; 264.453.518 ; 264.453.518 
28/02/2019;CESANTIAS;BONOS FIJOS;15679;CDTFIJO; 2.000.000.000 ; 2.011.140.000 ; 2.011.140.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15681;BDVI07149C60; 8.000.000.000 ; 8.128.480.000 ; 8.128.480.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15685;CDTIPC; 500.000.000 ; 507.720.000 ; 507.720.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15688;CDTIPC365; 2.000.000.000 ; 2.030.640.000 ; 2.030.640.000 
28/02/2019;CESANTIAS;BONOS INFLACIÓN;15692;BCLI01139D06; 2.500.000.000 ; 2.583.225.000 ; 2.583.225.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15707;CDTFIJO; 2.000.000.000 ; 2.040.580.000 ; 2.040.580.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15708;CDTFIJO; 1.000.000.000 ; 1.005.020.000 ; 1.005.020.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15717;CDTFIJO; 500.000.000 ; 504.200.000 ; 504.200.000 
28/02/2019;CESANTIAS;BONOS FIJOS;15761;CDTFIJO; 19.000.000.000 ; 19.558.410.000 ; 19.558.410.000 
28/02/2019;CESANTIAS;RV EMERGENTE;15765;JPEMI2U; 16.798 ; 1.645.388 ; 5.063.435.364 
28/02/2019;CESANTIAS;SOBERANOS EMERGENTES;15767;YEUR220326; 6.000.000 ; 7.144.500 ; 25.099.362.669 
